,Cr,Fe,Cd,Zn,Cu,Pb
fadI,0.01437508149117855,-0.15794330606862653,0.0483445263944795,0.05271271649836554,0.053322763341971224,0.0931806451826034
hsdR,0.007551663587201878,-0.11549015981058955,0.0021428583743370692,0.10816965690964542,0.040440720915555776,0.04381863640752273
ileV,0.00913012112314949,-0.1669199598028926,0.032142896055435737,-0.003458156486746184,0.030192381707144472,0.03058496405757069
eno,0.005176266505092546,-0.08534488654051821,0.04732667765205682,0.0782273302697478,0.00372406181509017,0.03129838308122253
yfdL,0.037658222540995906,-0.1223086914105024,0.035214125810792904,0.09454459190568236,0.025631495427647734,0.03171174979808502
ycjW,0.036097474931205784,-0.05236095927155032,0.04471420691183386,0.1271236187626886,0.039815148765870195,0.028552579664551637
dxr,0.06199281024875658,-0.04278856798477305,0.014607453092855821,0.039841456175264064,0.027232434444060562,0.03877901524711825
ybaD,-0.031051392022499263,-0.026791152311685842,0.06003164544376908,0.051457454337435295,0.0009622829325472401,-0.0033895096285592903
rrnB,0.045717824151917365,0.07105330951640038,0.02149061620621573,-0.003678533850269728,0.06864494521086335,-0.08180499221951884
imp,-0.06309362904439493,0.006757705804341292,0.16233560822201631,0.06616975365696888,-0.112631802856131,-0.0047764840376725735
ampH,1.998822528747054,-0.08361961724720804,0.07523688063153028,-0.0403015770366577,-0.0018133248408705625,0.07869460963007695
ybaQ,0.02359119316514587,-0.035493260471702655,0.01574718252978979,0.08851428861352029,0.03604880512187282,0.0816314938808377
rrfB,0.10034621355292662,-0.0655337274240471,0.03673103951154351,-0.05645687595190735,0.04708514707514943,0.023426034011661566
crcB,0.004167349418423746,-0.12074736549530832,0.058020600491218134,0.017945464696609088,0.012223816291174257,0.0415388165937421
yadF,-0.01720313959628839,0.07463044139555994,0.013296984289867364,0.05642639721040055,0.005931571086398976,0.03307723919768868
allA,0.011871865123853992,-0.17789953917870782,0.030736254479912788,0.21102253482094102,0.19717661428247424,0.002343629699220137
rplL,0.03515647051345985,0.14714286881771477,0.02658590006920375,0.041374803409333936,0.029298939455951415,0.09524170155219688
cspB,0.04605798609930325,-0.2652015513294053,0.021239491660544937,-0.0438567794410532,0.07789586015816256,0.13860305165670744
ygeR,0.010328931663215253,-0.05477031577288753,0.02690516728525949,-0.02278428434308763,0.05147692297216532,0.020091926805832428
nhaA,0.04535553978949232,-0.10952857595041503,0.008118051271292767,-0.03857168085891728,0.044311383027309054,0.07228394282428827
rrfE,0.013438809124365602,-0.08520094532773916,0.03108251230886698,0.6708648347696107,0.03537569916942484,0.007639205119732439
agaS,0.02316666004651514,0.015549368042902278,0.023850406234586487,0.009964538641375016,0.011693297687832022,0.040192727314107876
fepD,-0.008117549537237376,-0.2528344243145578,0.0424065075195272,0.018131749438162172,0.03181918486692286,0.032197829811501585
fdrA,-0.028954679010980998,-0.052813380876886806,0.02321100878989281,0.045330129211261186,0.013929686963008298,-0.011484713478141105
rrlB,0.0045592241760948095,-0.16220194417914424,-0.0015625896332379693,0.01999469444058536,0.035912265542839064,0.04628955907563227
inaA,0.03486421319129554,0.07373824990722795,0.0306744554377104,0.6811282112582463,0.053102163149970634,0.2811704250280125
ycfT,0.0028021676750365214,-0.13743582803144055,0.02172746759827843,-0.05079890574306109,0.02115570364241149,0.011386792226660034
ahpC,-0.06336328859225042,-0.04391841694026186,0.025059731634723338,-0.05675892546657072,0.025437817630410007,0.0068896226678847325
rrlE,-0.013228210781634091,-0.04533910058150542,-0.009953605050863552,0.1075149639383182,0.03859498073739093,0.1738267357593516
pdxB,0.024124554579872594,-0.0675665293905887,0.012823289799754126,0.024499511075182348,0.0002331728172005806,0.039124006189269936
potA,-0.027797400572917717,-0.02833283412664153,0.011964851519046355,0.3527945746696138,0.07491978054219993,0.03508981894246224
yccE,0.031199665836816062,-0.0830571304019622,0.02933739868684628,-0.15481876939133032,0.04668046914974583,0.05557493734597266
yidX,0.047279120765180656,-0.1366160860733128,0.23241424108357642,0.1474799348712442,0.03649481683871855,0.06440458763954579
nudF,-0.024945163122452978,-0.08858462589487903,0.017819347654863923,0.04622460004328618,0.02402966159445695,0.024105860085132696
znuA,-0.053426006348293316,-0.061234281896532586,-0.011841480968535142,-0.1686360413265392,0.028751060260261117,0.03760268930256745
araB,0.032024838312188844,-0.017249802302498007,0.023927120770206773,-0.0698743285593381,0.025362111730327735,0.02173901382163355
yieH,0.0192146875331141,-0.032096373178434466,0.009730405450879056,-0.019974751625095804,0.02995100203715566,0.044846459713019655
yqjH,0.15378447091229663,-0.2121982661942907,0.03664462918483105,0.15565478504940872,0.08203607535436169,0.06440305325591336
yfhB,0.02317719716680074,-0.0168009121121753,0.010589974870599981,0.4726573451409071,0.04160098656382522,0.0386481291386936
glnA,-0.001752639589056031,0.01684115329581474,-0.021702069793473933,0.029948591760444985,0.06568330369343446,0.019454776861249915
fabR,-0.035916904707984164,-0.1202796002756557,0.009449613528344373,0.1309328551576897,0.05614273090280547,0.024401976088773394
map,-0.004001064058187182,0.003601063782260289,0.030494122039544342,0.5243249534085083,0.043858836275726315,0.02385019432361621
yrbF,0.007800281514167702,-0.08433167573934358,0.0024861494311988856,0.15603259948904663,0.02550881760659884,0.026194396458470742
ligB,0.008197604946318719,-0.05465664616340901,0.004346274961911849,0.04959050607848556,0.044923055209447865,0.05640097619318283
grpE,0.010766078308626147,-0.15510832858324541,0.01589317167984692,-0.05325260771551367,0.04937692627933992,0.025580042403087314
tesB,0.023928994797954035,-0.10468203608871612,0.031918932132732496,0.01466793147072353,0.056737390047850576,0.08162704698261196
clpS,0.023847290474583168,-0.06652026598603406,-0.005601042844846061,-0.013845433803404363,0.057480887579963044,0.11201199168770173
araD,0.03306591390009829,-0.14420915147941085,0.0016522189939666523,-0.03927220391636111,0.06590554787246176,0.04593623929828468
spy,-0.07508691761417642,-0.18141214703901917,-0.012670588782616517,-0.02554018292071858,0.04692078295619441,0.03045058609625174
ribA,-0.046972547250669724,-0.0012739379315452218,0.055535490224842096,0.08071977595091064,0.02486895424923917,0.07673524735118932
ycaD,-0.0503770914400961,-0.10965725344909846,0.011260411261349848,-0.012208017634709346,0.04906486876920057,0.02486373052835674
gpp,0.04474534316370332,-0.12081394681044774,0.00830108443858948,0.06706663784177111,0.011453108679351991,0.07554089581916107
ydjF,0.030980066634805212,-0.04556038922116485,0.01055120773223906,-0.05447790216642908,0.03866105308798743,0.02474374426179364
vacJ,0.009725584157211068,0.001371482298090455,0.04766456550038609,0.20735506163370718,0.05900398104042625,0.04511001487537553
ycaK,-0.015517263884487823,-0.07840591777182586,0.01806896141954407,0.42794003673132236,0.030876464336248098,0.03489663726132691
polB,0.052614850786644345,-0.09240162964152036,0.03433884999945406,0.039214201462639854,0.05052778546755467,0.07432063568380072
ydjL,0.02623236008767522,-0.14607691697226,0.059095328868777046,0.03063969980270825,0.07101595347968372,0.0534181994251288
rluD,0.02643474314980113,-0.11263823849830873,-0.009137803628636474,0.027647233636947283,0.03485636271354924,0.047563282180103694
ycaP,0.03316762047311789,-0.18916387990663752,0.025183818991689755,-0.052022976018400606,0.04961452175150539,0.05812652683703681
uvrD,0.018581139007131584,-0.08130683280181136,0.04060639582640271,0.0602840599869797,-0.002771823259365031,0.027065945044898166
rrmA,0.05627708289147679,-0.03401568680599624,0.036417085927503874,0.07178916406113825,0.05148939845309296,0.04320674145644636
rfaH,0.023159053887225004,0.17798898360073595,0.04641153538331503,-0.08615148811245288,0.03685928880725008,0.064799319566627
ftsQ,0.07774363772404262,0.03518238843022682,0.024766934571924255,0.01642854984075818,0.10679087012895236,0.056377580979163525
dnaK,0.08986904399711085,0.004898388721786478,0.052075029733866324,0.06979182119302038,0.014559987689616034,0.040178214901566825
proQ,-0.0007338487881130752,0.008513350582501925,0.019603174596201964,-0.024450788578419737,0.02429340913551873,0.023391535149582515
glgS,0.0764008203147659,-0.22288631364403144,0.021930034225119487,0.006989367067704478,0.025153736802700836,0.049184592528889175
ycdC,-0.013534932967599488,-0.05438856192315002,0.03988417575225597,-0.04345367284794872,0.0775531901796648,0.09224156563258877
gmk,-0.013477119896967253,0.041504785893222984,0.04130575614777544,0.07281182823466391,0.0805881807454959,0.020307161572298307
pphA,0.09439704317912279,-0.27282781561048614,0.023327123802339363,-0.054702777924237896,0.0603335286295671,0.013430524412544873
rpiA,-0.015395138444884746,-0.18138192334596145,0.5022926557233971,0.15206272728347103,0.04199920483710045,0.0042401573974974625
yfdV,0.029259471040688496,-0.33919823828326773,-0.010698214282373983,-0.049686044332815336,0.046130171926145755,-0.049328470905286116
yncD,0.18334313770365138,0.11612297042517979,0.535108622585472,0.09845288884700024,0.003238458602769122,0.0013705275079504218
yafT,0.02354597544967473,-0.06915179740750191,0.02235941878785906,0.0021571358013068656,0.018627974921953207,0.03377971150976762
glcB,0.056283794816603734,-0.03804063634673619,0.038071533469024324,-0.01619156423954317,-0.004322469890525579,0.025694118125385412
yfdU,-0.0299728981010031,-0.05658729496329395,-8.432671526123364e-06,0.0462314872092018,0.012397032004783303,0.08935307192803366
yneI,0.03838156961397119,-0.28786967423214854,-0.00438544176666907,0.08593193558526856,0.08316243072155846,0.03162968678258613
yafJ,0.04119367170206811,-0.012314739664825705,-0.01450244466543919,0.025992677757310265,0.01798603836799446,0.023200687135281117
rpe,-0.007047142217659377,-0.08671757853609746,0.0014115828914090345,-0.02333629251122423,0.023334438380092234,0.030974592386029627
fryB,0.11437849618269687,-0.05160240865783415,0.02436107851031409,-0.012358813523568922,0.06486231863817939,0.0741802047320713
b0257,0.018386196107783075,0.02124789568421926,0.01806289459523404,0.17986953525966967,0.0223865056295837,0.03911467556899143
ydiP,0.024093892582332292,-0.2341854718525388,-0.013488385801227304,-0.11732125476363271,0.017808752700173715,0.06842612907798126
ucpA,0.00389504845264007,-0.0005951522757324689,0.04177318574400808,0.06429521705667973,0.061429507042031185,0.05332499528119722
gntR,0.004875638351150235,-0.015688909642615843,-0.012343411650714455,0.18508047593510174,0.05712113755289495,0.05650978554312597
yagG,0.018960460845868245,-0.16803475812849517,0.016974365639806237,0.024220043769100495,0.029054558961652686,0.040688993385345235
yeaM,0.01975462268407133,-0.20541973221010126,0.010493788521046475,-0.0018096314029273878,0.030078321949844646,0.05912788428751847
eutN,0.005078509338182097,-0.10576772616669015,0.04190841478642208,0.09403850426928557,0.02497403911317631,0.03301209926038153
tpiA,0.02334705845312501,-0.23361239204142206,-0.008876487702203239,0.030320475912106584,0.03341948173780471,0.05783601809605828
ygeX,-0.008551519268611137,0.03129492230048004,0.023136371203607377,0.032960084495191146,0.03616559161321868,0.034855432281645886
yeaT,-0.05472384282173617,-0.2972409111271737,0.007671704142409635,-0.08648110635999956,0.07689727677741086,0.12051523209207536
ykfI,0.6730012023978412,0.3226462537902816,0.18395056496835768,0.07889278505130229,-0.04448954570407631,-0.03369073118542923
yedW,0.005439835062336801,-0.06266171441698175,0.01851988829881268,-0.0006628623597561903,0.029209954449653235,0.08731095121231158
der,0.01520541079950256,-0.0871707715327397,-0.006708567190740877,-0.02422674382692302,0.030057715957533683,0.030157457113149606
yggG,0.04178069299377553,-0.17745670121316384,0.027255389973901745,-0.05602280340013081,-0.0005892073682883549,0.021148210750883932
ppdD,0.011946719355051849,-0.19294846683842068,0.0069391221091377655,-0.10975202817002788,0.01056579986399146,0.0378154376446156
yaaJ,0.01232567850594412,-0.03204263259072314,0.11570563181731608,-0.0027027241720365648,0.02342325281319784,0.037022730670918255
fliC,-0.08361753417508828,-0.0853250614277793,0.006795715447982408,0.0028910512854083393,0.010737993557273399,0.032491537407365066
yfgA,0.009184159419834444,-0.20316381567410385,0.0056368788268907405,0.0898900559049342,0.038440386739795836,0.06343558680766236
acnB,0.010887299668196434,0.18070554168640543,0.05132899677799443,-0.004500366860286309,0.06129758737465534,0.08375327549821708
yadN,-0.03331039092414797,-0.16875286880116896,-0.013793251611278413,-0.10317276139718261,0.0054141177474470075,0.062319119776403246
icd,-0.03203354775195877,-0.12730066516066377,-0.006833078252534964,-0.015048392003414228,0.08518807162260517,0.08813630159728175
fsr,0.02165274054276616,0.1438544184266481,0.0006466302841977222,0.010344628450998598,0.2759870743887442,0.0672610853398257
fumB,0.015409323546091052,0.033154693969998414,0.0014709956219125496,0.03166533393423761,0.025292208025287477,0.04167228474070254
ybgI,0.022036240086423613,-0.21118984096134424,-0.030172154808543083,-0.10774703892643908,-0.0006301849752678591,0.02451218441447326
yegT,0.06815599772123059,-0.05694300163339364,-0.008514196009564103,-0.04500594646552473,0.08169531045542454,0.06588473215731822
ynfL,0.012186633921220642,-0.25712512926828923,0.002180932488364562,-0.022698267450610148,0.029855037712035144,0.09506191004356436
ykfG,0.032649944774532626,-0.004386531650413502,0.016574316299945005,0.20640021062059835,0.0377497131865919,0.15135151505192618
lit,-0.08251439528076843,-0.07467443340076756,-0.002251832032095694,0.0011537953726026738,0.04334115878124192,0.04590208229465341
ydhB,0.0010943935115110518,-0.08859995952128377,-0.12352063414210186,0.058699766559810046,0.22220847955967082,0.13371487922154118
ycgJ,0.019551988462652884,-0.2629500346704802,-0.004228994812043084,-0.21854903824097624,-0.01826264257594057,0.0879478222862948
yjfQ,0.018817102480284734,-0.042686165703975806,0.048770571627142774,0.5874715766125821,0.0025572357588885966,0.032563768218653415
ribE,-0.019614972971585685,-0.17943901135133294,0.011846811460255192,1.3617079311634,0.007265066912909097,0.0376266065779104
ybhD,-0.025849534591352356,-0.2048220648005988,0.018063354308854227,-0.18919076210170022,0.0010961251498196368,0.021963183882445943
ycgL,0.03752544065622591,-0.2450057090471089,0.019088106631280643,-0.032164912589821675,0.01848176939329312,0.04563833803428549
ytfE,0.023631089502136778,-0.16443368934571845,0.03283010139222296,0.04132228123618564,0.2696895764287381,0.06216119346279835
kdgR,0.024303734690022224,-0.09541041315701775,0.009442799681726509,0.02399943659452074,0.01014183210950673,0.06415440227342895
ynfB,-0.003808151189304514,-0.08918605537346043,0.014463213889442165,-0.16703337849117944,0.03716314449354256,0.03730929429272512
ydbH,0.037569886655326484,-0.24384314424895895,0.03670249467414182,0.013978831725792572,0.01301662417460715,0.038700381573899954
ytfF,0.003575109061753824,-0.3267113153183074,-0.005070041159097862,0.0050804421719100705,0.044315878274525,0.07059635390967639
